id,full_name,url,stars,forks,commits,open_issue,closed_issue,collaborators
428493460,open-mmlab/mmflow,https://api.github.com/repos/open-mmlab/mmflow,436,38,134,12,47,13
361648380,deepcam-cn/yolov5-face,https://api.github.com/repos/deepcam-cn/yolov5-face,864,230,131,113,95,13
138050436,facebookresearch/LASER,https://api.github.com/repos/facebookresearch/LASER,2907,362,128,44,135,13
289602346,petuum/adaptdl,https://api.github.com/repos/petuum/adaptdl,275,40,123,22,32,13
252939699,ifzhang/FairMOT,https://api.github.com/repos/ifzhang/FairMOT,3278,807,120,325,173,13
397953975,ModelTC/MQBench,https://api.github.com/repos/ModelTC/MQBench,201,36,118,21,142,13
202580388,AIStream-Peelout/flow-forecast,https://api.github.com/repos/AIStream-Peelout/flow-forecast,894,151,3644,74,104,12
245036506,microsoft/archai,https://api.github.com/repos/microsoft/archai,327,63,2267,3,22,12
150192807,IBM/mi-prometheus,https://api.github.com/repos/IBM/mi-prometheus,41,17,2111,32,46,12
352855165,ASUS-AICS/LibMultiLabel,https://api.github.com/repos/ASUS-AICS/LibMultiLabel,102,15,1547,3,14,12
120036188,HazyResearch/fonduer,https://api.github.com/repos/HazyResearch/fonduer,377,80,1397,16,163,12
225547305,amov-lab/Prometheus,https://api.github.com/repos/amov-lab/Prometheus,1044,252,1322,0,0,12
163302390,njustesen/botbowl,https://api.github.com/repos/njustesen/botbowl,95,37,1280,31,77,12
247511463,beta-team/beta-recsys,https://api.github.com/repos/beta-team/beta-recsys,118,29,1201,19,104,12
224034848,zhonge/cryodrgn,https://api.github.com/repos/zhonge/cryodrgn,134,42,1088,71,91,12
176995564,bespoke-silicon-group/bsg_replicant,https://api.github.com/repos/bespoke-silicon-group/bsg_replicant,20,11,1011,35,222,12
199872628,Dana-Farber-AIOS/pathml,https://api.github.com/repos/Dana-Farber-AIOS/pathml,169,36,923,30,158,12
124800162,KaiyangZhou/deep-person-reid,https://api.github.com/repos/KaiyangZhou/deep-person-reid,3164,904,896,103,398,12
257236246,Tencent/TurboTransformers,https://api.github.com/repos/Tencent/TurboTransformers,1099,148,870,48,69,12
381439707,ignc-research/arena-rosnav-3D,https://api.github.com/repos/ignc-research/arena-rosnav-3D,19,10,853,12,4,12
248639938,alvinwan/neural-backed-decision-trees,https://api.github.com/repos/alvinwan/neural-backed-decision-trees,512,102,830,14,11,12
70694282,dlatk/dlatk,https://api.github.com/repos/dlatk/dlatk,81,19,815,6,27,12
190252594,erdos-project/pylot,https://api.github.com/repos/erdos-project/pylot,208,67,743,33,68,12
243942197,thunlp/OpenAttack,https://api.github.com/repos/thunlp/OpenAttack,415,80,686,10,58,12
423737330,alibaba/TinyNeuralNetwork,https://api.github.com/repos/alibaba/TinyNeuralNetwork,205,30,676,10,73,12
358142705,SJTMusicTeam/Muskits,https://api.github.com/repos/SJTMusicTeam/Muskits,44,13,666,9,21,12
375090489,HewlettPackard/swarm-learning,https://api.github.com/repos/HewlettPackard/swarm-learning,125,37,650,8,90,12
286408558,utiasDSL/gym-pybullet-drones,https://api.github.com/repos/utiasDSL/gym-pybullet-drones,415,125,648,35,72,12
134823632,MIC-DKFZ/trixi,https://api.github.com/repos/MIC-DKFZ/trixi,219,18,640,1,23,12
338368381,ZumoLabs/zpy,https://api.github.com/repos/ZumoLabs/zpy,229,19,621,4,71,12
285509347,wangguojun2018/CenterNet3d,https://api.github.com/repos/wangguojun2018/CenterNet3d,90,14,567,10,4,12
133389787,voxelmorph/voxelmorph,https://api.github.com/repos/voxelmorph/voxelmorph,1426,438,550,90,304,12
202993277,david8862/keras-YOLOv3-model-set,https://api.github.com/repos/david8862/keras-YOLOv3-model-set,563,195,548,125,111,12
240265895,sberbank-ai-lab/LightAutoML,https://api.github.com/repos/sberbank-ai-lab/LightAutoML,707,81,497,4,54,12
289440736,BGT-M/spartan2,https://api.github.com/repos/BGT-M/spartan2,37,12,497,3,12,12
157565932,eth-sri/eran,https://api.github.com/repos/eth-sri/eran,245,84,495,10,84,12
361631547,microsoft/nn-Meter,https://api.github.com/repos/microsoft/nn-Meter,156,26,495,13,24,12
263868388,WenmuZhou/PytorchOCR,https://api.github.com/repos/WenmuZhou/PytorchOCR,787,203,427,67,81,12
187431809,jkjung-avt/tensorrt_demos,https://api.github.com/repos/jkjung-avt/tensorrt_demos,1360,444,424,12,532,12
185360477,walkerning/aw_nas,https://api.github.com/repos/walkerning/aw_nas,192,22,404,6,29,12
207798725,TorchEnsemble-Community/Ensemble-Pytorch,https://api.github.com/repos/TorchEnsemble-Community/Ensemble-Pytorch,399,57,396,18,30,12
225365905,huawei-noah/bolt,https://api.github.com/repos/huawei-noah/bolt,674,123,394,33,34,12
202471099,ProFatXuanAll/language-model-playground,https://api.github.com/repos/ProFatXuanAll/language-model-playground,10,14,394,0,4,12
143987419,advboxes/AdvBox,https://api.github.com/repos/advboxes/AdvBox,1203,247,378,7,31,12
213035548,ChineseGLUE/ChineseGLUE,https://api.github.com/repos/ChineseGLUE/ChineseGLUE,1567,235,365,18,17,12
312195270,k2-fsa/snowfall,https://api.github.com/repos/k2-fsa/snowfall,133,34,361,60,40,12
166483718,dmlc/decord,https://api.github.com/repos/dmlc/decord,843,71,352,118,78,12
179893494,ddbourgin/numpy-ml,https://api.github.com/repos/ddbourgin/numpy-ml,11222,3131,348,16,26,12
390027257,facebookresearch/salina,https://api.github.com/repos/facebookresearch/salina,384,37,341,0,12,12
70280616,clulab/releases,https://api.github.com/repos/clulab/releases,24,10,326,1,3,12
158028097,GallupGovt/multivac,https://api.github.com/repos/GallupGovt/multivac,17,18,305,0,0,12
111018128,gmalivenko/pytorch2keras,https://api.github.com/repos/gmalivenko/pytorch2keras,778,132,282,57,69,12
159791040,automl/Auto-PyTorch,https://api.github.com/repos/automl/Auto-PyTorch,1546,189,250,39,201,12
265377030,MaximIntegratedAI/ai8x-synthesis,https://api.github.com/repos/MaximIntegratedAI/ai8x-synthesis,26,21,244,0,25,12
330325505,lucidrains/deep-daze,https://api.github.com/repos/lucidrains/deep-daze,4078,301,231,94,73,12
124150639,drivendataorg/zamba,https://api.github.com/repos/drivendataorg/zamba,46,11,221,36,85,12
152771129,NVlabs/Deep_Object_Pose,https://api.github.com/repos/NVlabs/Deep_Object_Pose,696,235,219,106,129,12
290094833,fastaudio/fastaudio,https://api.github.com/repos/fastaudio/fastaudio,140,31,184,13,48,12
87294724,stereolabs/zed-examples,https://api.github.com/repos/stereolabs/zed-examples,410,299,181,28,490,12
135773867,orcasound/orcadata,https://api.github.com/repos/orcasound/orcadata,43,18,160,11,0,12
330768122,lucidrains/big-sleep,https://api.github.com/repos/lucidrains/big-sleep,1750,176,159,56,28,12
393227808,microsoft/tutel,https://api.github.com/repos/microsoft/tutel,146,26,150,18,17,12
179233804,clovaai/deep-text-recognition-benchmark,https://api.github.com/repos/clovaai/deep-text-recognition-benchmark,2731,883,146,189,159,12
203551134,MadryLab/robustness,https://api.github.com/repos/MadryLab/robustness,665,129,145,21,56,12
227467008,alankbi/detecto,https://api.github.com/repos/alankbi/detecto,535,90,142,42,61,12
105828839,hunkim/PyTorchZeroToAll,https://api.github.com/repos/hunkim/PyTorchZeroToAll,3618,1183,117,20,10,12
186783422,microsoft/tensorwatch,https://api.github.com/repos/microsoft/tensorwatch,3210,346,112,51,16,12
274594200,microsoft/Bringing-Old-Photos-Back-to-Life,https://api.github.com/repos/microsoft/Bringing-Old-Photos-Back-to-Life,10019,1211,108,65,154,12
111462767,NVIDIA/flownet2-pytorch,https://api.github.com/repos/NVIDIA/flownet2-pytorch,2564,646,107,147,103,12
63240796,ThomasYeoLab/CBIG,https://api.github.com/repos/ThomasYeoLab/CBIG,313,260,104,7,37,12
172822195,Hongbo-Miao/hongbomiao.com,https://api.github.com/repos/Hongbo-Miao/hongbomiao.com,100,18,10536,51,253,11
225903949,tum-pbs/PhiFlow,https://api.github.com/repos/tum-pbs/PhiFlow,537,84,2658,2,38,11
198902668,jhu-lcsr/good_robot,https://api.github.com/repos/jhu-lcsr/good_robot,66,17,2308,4,1,11
197020652,aramis-lab/clinicadl,https://api.github.com/repos/aramis-lab/clinicadl,103,42,1746,14,126,11
106030394,StanfordSNR/puffer,https://api.github.com/repos/StanfordSNR/puffer,636,100,1642,0,15,11
273400964,POSTECH-CVLab/PyTorch-StudioGAN,https://api.github.com/repos/POSTECH-CVLab/PyTorch-StudioGAN,2438,219,1571,22,70,11
125461170,PacktPublishing/Deep-Reinforcement-Learning-Hands-On,https://api.github.com/repos/PacktPublishing/Deep-Reinforcement-Learning-Hands-On,2334,1158,1199,25,56,11
103272485,DeepRank/deeprank,https://api.github.com/repos/DeepRank/deeprank,79,21,1125,74,93,11
272587927,st-tech/zr-obp,https://api.github.com/repos/st-tech/zr-obp,366,47,1022,8,31,11
113795977,ELEKTRONN/elektronn3,https://api.github.com/repos/ELEKTRONN/elektronn3,116,21,978,3,24,11
140466668,fastai/fastai_old,https://api.github.com/repos/fastai/fastai_old,169,76,976,1,19,11
135975723,masa-su/pixyz,https://api.github.com/repos/masa-su/pixyz,443,40,898,12,23,11
100958295,FunctionLab/selene,https://api.github.com/repos/FunctionLab/selene,300,77,855,21,77,11
274269285,InterDigitalInc/CompressAI,https://api.github.com/repos/InterDigitalInc/CompressAI,477,102,764,13,120,11
349016971,THUDM/GLM,https://api.github.com/repos/THUDM/GLM,206,29,763,34,65,11
240494185,thuml/Transfer-Learning-Library,https://api.github.com/repos/thuml/Transfer-Learning-Library,1333,269,685,8,132,11
123106820,OpenNMT/nmt-wizard-docker,https://api.github.com/repos/OpenNMT/nmt-wizard-docker,36,18,681,1,14,11
262895342,BayraktarLab/cell2location,https://api.github.com/repos/BayraktarLab/cell2location,112,26,663,54,86,11
168430006,pyro-ppl/funsor,https://api.github.com/repos/pyro-ppl/funsor,188,15,575,68,75,11
320346918,p-lambda/wilds,https://api.github.com/repos/p-lambda/wilds,337,71,525,2,37,11
147503822,criteo/tf-yarn,https://api.github.com/repos/criteo/tf-yarn,82,26,513,8,31,11
114777739,KhronosGroup/NNEF-Tools,https://api.github.com/repos/KhronosGroup/NNEF-Tools,189,46,491,5,117,11
59292336,mathLab/EZyRB,https://api.github.com/repos/mathLab/EZyRB,34,39,457,6,28,11
247768523,zalandoresearch/pytorch-ts,https://api.github.com/repos/zalandoresearch/pytorch-ts,603,105,437,48,48,11
217161669,pytorch/nestedtensor,https://api.github.com/repos/pytorch/nestedtensor,217,24,412,44,26,11
327681966,IQTLabs/FakeFinder,https://api.github.com/repos/IQTLabs/FakeFinder,26,10,411,1,3,11
183037923,arangoml/arangopipe,https://api.github.com/repos/arangoml/arangopipe,103,11,383,14,16,11
389495808,shouxieai/tensorRT_Pro,https://api.github.com/repos/shouxieai/tensorRT_Pro,659,162,382,73,110,11
255362059,ShopRunner/octopod,https://api.github.com/repos/ShopRunner/octopod,45,11,291,0,1,11
392837160,utiasDSL/safe-control-gym,https://api.github.com/repos/utiasDSL/safe-control-gym,107,20,283,4,18,11
205777020,KinWaiCheuk/nnAudio,https://api.github.com/repos/KinWaiCheuk/nnAudio,657,63,282,13,41,11
261247446,xuebinqin/U-2-Net,https://api.github.com/repos/xuebinqin/U-2-Net,5360,951,280,193,115,11
262234070,datawhalechina/dive-into-cv-pytorch,https://api.github.com/repos/datawhalechina/dive-into-cv-pytorch,448,112,256,5,4,11
311716183,chr5tphr/zennit,https://api.github.com/repos/chr5tphr/zennit,34,10,224,10,23,11
245519329,NVIDIA/PyProf,https://api.github.com/repos/NVIDIA/PyProf,386,31,223,0,0,11
357336413,ShopRunner/collie,https://api.github.com/repos/ShopRunner/collie,86,15,222,5,7,11
229097134,photosynthesis-team/piq,https://api.github.com/repos/photosynthesis-team/piq,475,38,211,31,171,11
329216613,JDAI-CV/FaceX-Zoo,https://api.github.com/repos/JDAI-CV/FaceX-Zoo,1267,318,199,109,39,11
160882632,microsoft/ai4eutils,https://api.github.com/repos/microsoft/ai4eutils,33,27,198,0,2,11
433855782,openproblems-bio/neurips2021_multimodal_topmethods,https://api.github.com/repos/openproblems-bio/neurips2021_multimodal_topmethods,26,11,188,2,4,11
161100560,medipixel/rl_algorithms,https://api.github.com/repos/medipixel/rl_algorithms,429,61,184,10,90,11
23888481,rsummers11/CADLab,https://api.github.com/repos/rsummers11/CADLab,361,186,168,12,22,11
123195515,mravanelli/pytorch-kaldi,https://api.github.com/repos/mravanelli/pytorch-kaldi,2124,439,158,21,193,11
319265460,zhouhaoyi/Informer2020,https://api.github.com/repos/zhouhaoyi/Informer2020,2137,480,157,125,284,11
387192484,Hsword/Hetu,https://api.github.com/repos/Hsword/Hetu,23,14,155,0,15,11
185815703,vchoutas/smplx,https://api.github.com/repos/vchoutas/smplx,730,161,153,57,80,11
140301931,CeLuigi/models-comparison.pytorch,https://api.github.com/repos/CeLuigi/models-comparison.pytorch,158,29,146,1,2,11
387326890,xinntao/Real-ESRGAN,https://api.github.com/repos/xinntao/Real-ESRGAN,9652,1019,137,327,128,11
288162895,quiver-team/torch-quiver,https://api.github.com/repos/quiver-team/torch-quiver,167,16,128,17,33,11
181388576,microsoft/NeuronBlocks,https://api.github.com/repos/microsoft/NeuronBlocks,1403,193,120,5,20,11
203170986,poodarchu/Det3D,https://api.github.com/repos/poodarchu/Det3D,1246,264,109,19,126,11
349321229,TencentARC/GFPGAN,https://api.github.com/repos/TencentARC/GFPGAN,17370,2625,106,186,102,11
206794657,shenweichen/DeepCTR-Torch,https://api.github.com/repos/shenweichen/DeepCTR-Torch,1743,462,103,33,89,11
37615400,kristinbranson/APT,https://api.github.com/repos/kristinbranson/APT,57,10,3474,152,249,10
203975315,gazprom-neft/seismiqb,https://api.github.com/repos/gazprom-neft/seismiqb,64,21,2761,7,16,10
95149886,usnistgov/jarvis,https://api.github.com/repos/usnistgov/jarvis,150,86,2086,35,42,10
132939275,hackingmaterials/automatminer,https://api.github.com/repos/hackingmaterials/automatminer,89,36,1666,35,138,10
194616672,BNUCNL/dnnbrain,https://api.github.com/repos/BNUCNL/dnnbrain,32,30,1226,0,1,10
168025831,OpenImageDenoise/oidn,https://api.github.com/repos/OpenImageDenoise/oidn,1200,107,1104,18,123,10
38003337,nussl/nussl,https://api.github.com/repos/nussl/nussl,448,72,1029,31,134,10
29267940,amir-zeldes/gum,https://api.github.com/repos/amir-zeldes/gum,56,45,973,9,69,10
167076196,microsoft/landcover,https://api.github.com/repos/microsoft/landcover,157,73,934,1,9,10
79544398,eth-cscs/abcpy,https://api.github.com/repos/eth-cscs/abcpy,82,23,843,2,19,10
83542054,undertheseanlp/underthesea,https://api.github.com/repos/undertheseanlp/underthesea,932,232,826,27,183,10
165469880,Denys88/rl_games,https://api.github.com/repos/Denys88/rl_games,154,33,796,9,47,10
211859022,Deep-MI/FastSurfer,https://api.github.com/repos/Deep-MI/FastSurfer,229,58,782,5,107,10
175253285,nanoporetech/taiyaki,https://api.github.com/repos/nanoporetech/taiyaki,102,39,768,22,79,10
342378991,stanford-crfm/mistral,https://api.github.com/repos/stanford-crfm/mistral,289,23,761,15,77,10
317248195,THUMNLab/AutoGL,https://api.github.com/repos/THUMNLab/AutoGL,769,80,733,6,21,10
224101851,SKKU-ESLAB/Auto-Compression,https://api.github.com/repos/SKKU-ESLAB/Auto-Compression,15,15,728,20,25,10
453343381,OFA-Sys/OFA,https://api.github.com/repos/OFA-Sys/OFA,183,11,702,60,223,10
171385430,dwadden/dygiepp,https://api.github.com/repos/dwadden/dygiepp,394,102,691,2,80,10
346408177,BenAAndrew/Voice-Cloning-App,https://api.github.com/repos/BenAAndrew/Voice-Cloning-App,512,82,570,26,78,10
253079431,MilaNLProc/contextualized-topic-models,https://api.github.com/repos/MilaNLProc/contextualized-topic-models,794,92,560,3,87,10
270392032,OpenMined/PyDentity,https://api.github.com/repos/OpenMined/PyDentity,47,18,527,32,27,10
208798287,pystiche/pystiche,https://api.github.com/repos/pystiche/pystiche,215,26,511,10,56,10
293930991,microsoft/datadrivenmodel,https://api.github.com/repos/microsoft/datadrivenmodel,11,14,420,9,7,10
160432571,tristandeleu/pytorch-meta,https://api.github.com/repos/tristandeleu/pytorch-meta,1555,202,382,47,89,10
82790807,hcmlab/ssi,https://api.github.com/repos/hcmlab/ssi,53,20,338,7,12,10
231463550,torch-points3d/torch-points-kernels,https://api.github.com/repos/torch-points3d/torch-points-kernels,68,18,301,4,31,10
318609351,frank-xwang/RIDE-LongTailRecognition,https://api.github.com/repos/frank-xwang/RIDE-LongTailRecognition,157,18,288,1,30,10
178743909,numenta/nupic.torch,https://api.github.com/repos/numenta/nupic.torch,194,51,279,2,8,10
145903300,heronsystems/adeptRL,https://api.github.com/repos/heronsystems/adeptRL,191,29,275,18,32,10
223221415,thu-spmi/CAT,https://api.github.com/repos/thu-spmi/CAT,209,49,263,16,29,10
103655196,AICommunityInno/Seminars,https://api.github.com/repos/AICommunityInno/Seminars,62,45,259,2,1,10
346584357,awslabs/realtime-fraud-detection-with-gnn-on-dgl,https://api.github.com/repos/awslabs/realtime-fraud-detection-with-gnn-on-dgl,76,20,218,0,27,10
211321426,pytorch/ios-demo-app,https://api.github.com/repos/pytorch/ios-demo-app,324,95,215,29,26,10
186736381,bamsumit/slayerPytorch,https://api.github.com/repos/bamsumit/slayerPytorch,202,66,195,9,72,10
303342700,microsoft/Cream,https://api.github.com/repos/microsoft/Cream,428,62,189,14,80,10
222891240,getalp/Flaubert,https://api.github.com/repos/getalp/Flaubert,201,27,188,8,33,10
362618600,IBM/UQ360,https://api.github.com/repos/IBM/UQ360,142,27,188,7,4,10
133904817,qfgaohao/pytorch-ssd,https://api.github.com/repos/qfgaohao/pytorch-ssd,1219,467,182,99,66,10
439743567,rasbt/machine-learning-book,https://api.github.com/repos/rasbt/machine-learning-book,301,65,166,9,52,10
316872250,cvxgrp/pymde,https://api.github.com/repos/cvxgrp/pymde,366,18,157,19,22,10
153858109,duckietown/challenge-aido_LF-baseline-RL-sim-pytorch,https://api.github.com/repos/duckietown/challenge-aido_LF-baseline-RL-sim-pytorch,11,16,157,2,20,10
207115025,pyronear/pyro-vision,https://api.github.com/repos/pyronear/pyro-vision,32,18,137,5,40,10
91736144,facebookresearch/SentEval,https://api.github.com/repos/facebookresearch/SentEval,1709,264,136,18,38,10
127043727,tbd-ai/tbd-suite,https://api.github.com/repos/tbd-ai/tbd-suite,46,13,120,0,1,10
192360395,NTMC-Community/MatchZoo-py,https://api.github.com/repos/NTMC-Community/MatchZoo-py,440,98,110,24,38,10
218481618,sooftware/kospeech,https://api.github.com/repos/sooftware/kospeech,343,119,2210,13,114,9
227118913,fgnt/padertorch,https://api.github.com/repos/fgnt/padertorch,53,12,1927,4,6,9
262941206,ain-soph/trojanzoo,https://api.github.com/repos/ain-soph/trojanzoo,128,32,1465,10,55,9
156786638,HJReachability/ilqgames,https://api.github.com/repos/HJReachability/ilqgames,51,20,1424,9,20,9
344649485,pliang279/MultiBench,https://api.github.com/repos/pliang279/MultiBench,139,20,1240,5,16,9
